FIELD,CALIB,ZP_U,ZP_F378,ZP_F395,ZP_F410,ZP_F430,ZP_G,ZP_F515,ZP_R,ZP_F660,ZP_I,ZP_F861,ZP_Z
STRIPE82_0119,Calibration_XPSP_GALEX_0,20.87127,20.25347,20.31597,21.20577,21.36657,23.65807,21.60027,23.65637,21.11997,23.31977,21.67067,22.80927
STRIPE82_0119,Calibration_XPSP,20.86633,20.25343,20.31593,21.20573,21.36653,23.65803,21.60023,23.65633,21.11993,23.31973,21.67063,22.80923
STRIPE82_0119,Calibration_Utest1_iDR5_3_Main,20.9023,20.2577,20.3202,21.21,21.3708,23.6623,21.6045,23.6606,21.1242,23.324,21.6749,22.8135
STRIPE82_0119,Calibration_iDR5_3_Main,20.8726,20.2577,20.3202,21.21,21.3708,23.6623,21.6045,23.6606,21.1242,23.324,21.6749,22.8135
STRIPE82_0119,Calibration_Utest2_iDR5_3_Main,20.9019,20.2577,20.3202,21.21,21.3708,23.6623,21.6045,23.6606,21.1242,23.324,21.6749,22.8135
STRIPE82_0122,Calibration_XPSP_0,20.81613,20.17323,20.17893,21.14883,21.30483,23.53523,21.49103,23.55463,20.75123,23.28043,21.53773,22.68213
STRIPE82_0122,Calibration_XPSP_GAIA3,20.81323,20.17233,20.17803,21.14793,21.30393,23.53433,21.49013,23.55373,20.75033,23.27953,21.53683,22.68123
STRIPE82_0122,Calibration_XPSP_GALEX_0,20.82007,20.17297,20.17867,21.14857,21.30457,23.53497,21.49077,23.55437,20.75097,23.28017,21.53747,22.68187
STRIPE82_0122,Calibration_XPSP,20.81613,20.17323,20.17893,21.14883,21.30483,23.53523,21.49103,23.55463,20.75123,23.28043,21.53773,22.68213
STRIPE82_0122,Calibration_Utest1_iDR5_3_Main,20.846,20.1756,20.1813,21.1512,21.3072,23.5376,21.4934,23.557,20.7536,23.2828,21.5401,22.6845
STRIPE82_0122,Calibration_iDR5_3_Main,20.8165,20.1756,20.1813,21.1512,21.3072,23.5376,21.4934,23.557,20.7536,23.2828,21.5401,22.6845
STRIPE82_0122,Calibration_Utest2_iDR5_3_Main,20.8477,20.1756,20.1813,21.1512,21.3072,23.5376,21.4934,23.557,20.7536,23.2828,21.5401,22.6845
STRIPE82_0124,Calibration_XPSP_0,20.87337,20.22007,20.28007,21.16807,21.32307,23.65307,21.58987,23.64027,21.10407,23.38957,21.64077,22.83767
STRIPE82_0124,Calibration_XPSP_GAIA3,20.8645,20.2195,20.2795,21.1675,21.3225,23.6525,21.5893,23.6397,21.1035,23.389,21.6402,22.8371
STRIPE82_0124,Calibration_XPSP_GALEX_0,20.8816,20.2191,20.2791,21.1671,21.3221,23.6521,21.5889,23.6393,21.1031,23.3886,21.6398,22.8367
STRIPE82_0124,Calibration_XPSP,20.87337,20.22007,20.28007,21.16807,21.32307,23.65307,21.58987,23.64027,21.10407,23.38957,21.64077,22.83767
STRIPE82_0124,Calibration_Utest1_iDR5_3_Main,20.8953,20.2237,20.2837,21.1717,21.3267,23.6567,21.5935,23.6439,21.1077,23.3932,21.6444,22.8413
STRIPE82_0124,Calibration_iDR5_3_Main,20.8687,20.2237,20.2837,21.1717,21.3267,23.6567,21.5935,23.6439,21.1077,23.3932,21.6444,22.8413
STRIPE82_0124,Calibration_Utest2_iDR5_3_Main,20.8986,20.2237,20.2837,21.1717,21.3267,23.6567,21.5935,23.6439,21.1077,23.3932,21.6444,22.8413
STRIPE82_0125,Calibration_XPSP_0,20.8927,20.2581,20.3074,21.2027,21.3465,23.6472,21.5892,23.6558,21.1237,23.4144,21.677,22.8793
STRIPE82_0125,Calibration_XPSP_GAIA3,20.88597,20.25757,20.30687,21.20217,21.34597,23.64667,21.58867,23.65527,21.12317,23.41387,21.67647,22.87877
STRIPE82_0125,Calibration_XPSP_GALEX_0,20.89697,20.25897,20.30827,21.20357,21.34737,23.64807,21.59007,23.65667,21.12457,23.41527,21.67787,22.88017
STRIPE82_0125,Calibration_XPSP,20.8927,20.2581,20.3074,21.2027,21.3465,23.6472,21.5892,23.6558,21.1237,23.4144,21.677,22.8793
STRIPE82_0125,Calibration_Utest1_iDR5_3_Main,20.9187,20.2614,20.3107,21.206,21.3498,23.6505,21.5925,23.6591,21.127,23.4177,21.6803,22.8826
STRIPE82_0125,Calibration_iDR5_3_Main,20.8898,20.2614,20.3107,21.206,21.3498,23.6505,21.5925,23.6591,21.127,23.4177,21.6803,22.8826
STRIPE82_0125,Calibration_Utest2_iDR5_3_Main,20.9195,20.2614,20.3107,21.206,21.3498,23.6505,21.5925,23.6591,21.127,23.4177,21.6803,22.8826
STRIPE82_0127,Calibration_XPSP_0,20.8086,20.1754,20.2249,21.1216,21.2654,23.5817,21.5245,23.6184,21.0879,23.3735,21.6501,22.8062
STRIPE82_0127,Calibration_XPSP_GAIA3,20.8056,20.1751,20.2246,21.1213,21.2651,23.5814,21.5242,23.6181,21.0876,23.3732,21.6498,22.8059
STRIPE82_0127,Calibration_XPSP_GALEX_0,20.8135,20.1768,20.2263,21.123,21.2668,23.5831,21.5259,23.6198,21.0893,23.3749,21.6515,22.8076
STRIPE82_0127,Calibration_XPSP,20.8086,20.1754,20.2249,21.1216,21.2654,23.5817,21.5245,23.6184,21.0879,23.3735,21.6501,22.8062
STRIPE82_0127,Calibration_Utest1_iDR5_3_Main,20.8415,20.1797,20.2292,21.1259,21.2697,23.586,21.5288,23.6227,21.0922,23.3778,21.6544,22.8105
STRIPE82_0127,Calibration_iDR5_3_Main,20.8102,20.1797,20.2292,21.1259,21.2697,23.586,21.5288,23.6227,21.0922,23.3778,21.6544,22.8105
STRIPE82_0127,Calibration_Utest2_iDR5_3_Main,20.8387,20.1797,20.2292,21.1259,21.2697,23.586,21.5288,23.6227,21.0922,23.3778,21.6544,22.8105
STRIPE82_0128,Calibration_XPSP_0,20.8888,20.2582,20.3109,21.2048,21.3553,23.658,21.5983,23.6729,21.1396,23.4237,21.6945,22.8709
STRIPE82_0128,Calibration_XPSP_GAIA3,20.88513,20.25733,20.31003,21.20393,21.35443,23.65713,21.59743,23.67203,21.13873,23.42283,21.69363,22.87003
STRIPE82_0128,Calibration_XPSP_GALEX_0,20.8985,20.2583,20.311,21.2049,21.3554,23.6581,21.5984,23.673,21.1397,23.4238,21.6946,22.871
STRIPE82_0128,Calibration_XPSP,20.8888,20.2582,20.3109,21.2048,21.3553,23.658,21.5983,23.6729,21.1396,23.4237,21.6945,22.8709
STRIPE82_0128,Calibration_Utest1_iDR5_3_Main,20.9199,20.2614,20.3141,21.208,21.3585,23.6612,21.6015,23.6761,21.1428,23.4269,21.6977,22.8741
STRIPE82_0128,Calibration_iDR5_3_Main,20.8892,20.2614,20.3141,21.208,21.3585,23.6612,21.6015,23.6761,21.1428,23.4269,21.6977,22.8741
STRIPE82_0128,Calibration_Utest2_iDR5_3_Main,20.9179,20.2614,20.3141,21.208,21.3585,23.6612,21.6015,23.6761,21.1428,23.4269,21.6977,22.8741
STRIPE82_0131,Calibration_XPSP_0,20.8971,20.2627,20.3144,21.2151,21.3704,23.6649,21.6004,23.6601,21.1292,23.4038,21.6716,22.8488
STRIPE82_0131,Calibration_XPSP_GAIA3,20.8962,20.2627,20.3144,21.2151,21.3704,23.6649,21.6004,23.6601,21.1292,23.4038,21.6716,22.8488
STRIPE82_0131,Calibration_XPSP_GALEX_0,20.90127,20.26327,20.31497,21.21567,21.37097,23.66547,21.60097,23.66067,21.12977,23.40437,21.67217,22.84937
STRIPE82_0131,Calibration_XPSP,20.8971,20.2627,20.3144,21.2151,21.3704,23.6649,21.6004,23.6601,21.1292,23.4038,21.6716,22.8488
STRIPE82_0131,Calibration_Utest1_iDR5_3_Main,20.9334,20.268,20.3197,21.2204,21.3757,23.6702,21.6057,23.6654,21.1345,23.4091,21.6769,22.8541
STRIPE82_0131,Calibration_iDR5_3_Main,20.9015,20.268,20.3197,21.2204,21.3757,23.6702,21.6057,23.6654,21.1345,23.4091,21.6769,22.8541
STRIPE82_0131,Calibration_Utest2_iDR5_3_Main,20.9303,20.268,20.3197,21.2204,21.3757,23.6702,21.6057,23.6654,21.1345,23.4091,21.6769,22.8541
STRIPE82_0132,Calibration_XPSP_0,20.90843,20.26403,20.31763,21.21253,21.35753,23.66133,21.60263,23.67563,21.14633,23.41893,21.69033,22.86263
STRIPE82_0132,Calibration_XPSP_GAIA3,20.8997,20.2632,20.3168,21.2117,21.3567,23.6605,21.6018,23.6748,21.1455,23.4181,21.6895,22.8618
STRIPE82_0132,Calibration_XPSP_GALEX_0,20.92833,20.26373,20.31733,21.21223,21.35723,23.66103,21.60233,23.67533,21.14603,23.41863,21.69003,22.86233
STRIPE82_0132,Calibration_XPSP,20.90843,20.26403,20.31763,21.21253,21.35753,23.66133,21.60263,23.67563,21.14633,23.41893,21.69033,22.86263
STRIPE82_0132,Calibration_Utest1_iDR5_3_Main,20.9391,20.2668,20.3204,21.2153,21.3603,23.6641,21.6054,23.6784,21.1491,23.4217,21.6931,22.8654
STRIPE82_0132,Calibration_iDR5_3_Main,20.9033,20.2668,20.3204,21.2153,21.3603,23.6641,21.6054,23.6784,21.1491,23.4217,21.6931,22.8654
STRIPE82_0132,Calibration_Utest2_iDR5_3_Main,20.9336,20.2668,20.3204,21.2153,21.3603,23.6641,21.6054,23.6784,21.1491,23.4217,21.6931,22.8654
STRIPE82_0135,Calibration_XPSP_0,20.86697,20.25377,20.29387,21.18967,21.32807,23.62327,21.55827,23.65237,21.12607,23.40367,21.66967,22.83067
STRIPE82_0135,Calibration_XPSP_GAIA3,20.86903,20.25333,20.29343,21.18923,21.32763,23.62283,21.55783,23.65193,21.12563,23.40323,21.66923,22.83023
STRIPE82_0135,Calibration_XPSP_GALEX_0,20.88997,20.25997,20.30007,21.19587,21.33427,23.62947,21.56447,23.65857,21.13227,23.40987,21.67587,22.83687
STRIPE82_0135,Calibration_XPSP,20.86697,20.25377,20.29387,21.18967,21.32807,23.62327,21.55827,23.65237,21.12607,23.40367,21.66967,22.83067
STRIPE82_0135,Calibration_Utest1_iDR5_3_Main,20.9104,20.2577,20.2978,21.1936,21.332,23.6272,21.5622,23.6563,21.13,23.4076,21.6736,22.8346
STRIPE82_0135,Calibration_iDR5_3_Main,20.8734,20.2577,20.2978,21.1936,21.332,23.6272,21.5622,23.6563,21.13,23.4076,21.6736,22.8346
STRIPE82_0135,Calibration_Utest2_iDR5_3_Main,20.9051,20.2577,20.2978,21.1936,21.332,23.6272,21.5622,23.6563,21.13,23.4076,21.6736,22.8346
STRIPE82_0137,Calibration_XPSP_0,20.9163,20.2763,20.3248,21.2292,21.381,23.6788,21.6167,23.6823,21.1561,23.4251,21.6929,22.8647
STRIPE82_0137,Calibration_XPSP_GAIA3,20.911,20.275,20.3235,21.2279,21.3797,23.6775,21.6154,23.681,21.1548,23.4238,21.6916,22.8634
STRIPE82_0137,Calibration_XPSP,20.9163,20.2763,20.3248,21.2292,21.381,23.6788,21.6167,23.6823,21.1561,23.4251,21.6929,22.8647
STRIPE82_0137,Calibration_Utest1_iDR5_3_Main,20.9416,20.2778,20.3263,21.2307,21.3825,23.6803,21.6182,23.6838,21.1576,23.4266,21.6944,22.8662
STRIPE82_0137,Calibration_iDR5_3_Main,20.9138,20.2778,20.3263,21.2307,21.3825,23.6803,21.6182,23.6838,21.1576,23.4266,21.6944,22.8662
STRIPE82_0137,Calibration_Utest2_iDR5_3_Main,20.9402,20.2778,20.3263,21.2307,21.3825,23.6803,21.6182,23.6838,21.1576,23.4266,21.6944,22.8662
STRIPE82_0139,Calibration_XPSP_0,20.89433,20.20403,20.26923,21.16693,21.30903,23.46293,21.36753,23.57703,21.04703,23.24353,21.50313,22.75933
STRIPE82_0139,Calibration_XPSP_GAIA3,20.88783,20.20243,20.26763,21.16533,21.30743,23.46133,21.36593,23.57543,21.04543,23.24193,21.50153,22.75773
STRIPE82_0139,Calibration_XPSP_GALEX_0,20.85823,20.17633,20.24153,21.13923,21.28133,23.43523,21.33983,23.54933,21.01933,23.21583,21.47543,22.73163
STRIPE82_0139,Calibration_XPSP,20.89433,20.20403,20.26923,21.16693,21.30903,23.46293,21.36753,23.57703,21.04703,23.24353,21.50313,22.75933
STRIPE82_0139,Calibration_Utest1_iDR5_3_Main,20.9201,20.2048,20.27,21.1677,21.3098,23.4637,21.3683,23.5778,21.0478,23.2443,21.5039,22.7601
STRIPE82_0139,Calibration_iDR5_3_Main,20.8902,20.2048,20.27,21.1677,21.3098,23.4637,21.3683,23.5778,21.0478,23.2443,21.5039,22.7601
STRIPE82_0139,Calibration_Utest2_iDR5_3_Main,20.9167,20.2048,20.27,21.1677,21.3098,23.4637,21.3683,23.5778,21.0478,23.2443,21.5039,22.7601
STRIPE82_0140,Calibration_XPSP_0,20.8995,20.2514,20.3188,21.2119,21.3603,23.6574,21.5957,23.6621,21.1337,23.408,21.6719,22.8606
STRIPE82_0140,Calibration_XPSP_GAIA3,20.895,20.2503,20.3177,21.2108,21.3592,23.6563,21.5946,23.661,21.1326,23.4069,21.6708,22.8595
STRIPE82_0140,Calibration_XPSP_GALEX_0,20.95267,20.26577,20.33317,21.22627,21.37467,23.67177,21.61007,23.67647,21.14807,23.42237,21.68627,22.87497
STRIPE82_0140,Calibration_XPSP,20.8995,20.2514,20.3188,21.2119,21.3603,23.6574,21.5957,23.6621,21.1337,23.408,21.6719,22.8606
STRIPE82_0140,Calibration_Utest1_iDR5_3_Main,20.927,20.2561,20.3235,21.2166,21.365,23.6621,21.6004,23.6668,21.1384,23.4127,21.6766,22.8653
STRIPE82_0140,Calibration_iDR5_3_Main,20.9008,20.2561,20.3235,21.2166,21.365,23.6621,21.6004,23.6668,21.1384,23.4127,21.6766,22.8653
STRIPE82_0140,Calibration_Utest2_iDR5_3_Main,20.9249,20.2561,20.3235,21.2166,21.365,23.6621,21.6004,23.6668,21.1384,23.4127,21.6766,22.8653
STRIPE82_0144,Calibration_XPSP_0,20.9045,20.2624,20.3242,21.2207,21.3843,23.6792,21.625,23.6696,21.1383,23.4092,21.6832,22.8431
STRIPE82_0144,Calibration_XPSP_GAIA3,20.8974,20.2596,20.3214,21.2179,21.3815,23.6764,21.6222,23.6668,21.1355,23.4064,21.6804,22.8403
STRIPE82_0144,Calibration_XPSP_GALEX_0,20.92713,20.27443,20.33623,21.23273,21.39633,23.69123,21.63703,23.68163,21.15033,23.42123,21.69523,22.85513
STRIPE82_0144,Calibration_XPSP,20.9045,20.2624,20.3242,21.2207,21.3843,23.6792,21.625,23.6696,21.1383,23.4092,21.6832,22.8431
STRIPE82_0144,Calibration_Utest1_iDR5_3_Main,20.9186,20.2584,20.3202,21.2167,21.3803,23.6752,21.621,23.6656,21.1343,23.4052,21.6792,22.8391
STRIPE82_0144,Calibration_iDR5_3_Main,20.8962,20.2584,20.3202,21.2167,21.3803,23.6752,21.621,23.6656,21.1343,23.4052,21.6792,22.8391
STRIPE82_0144,Calibration_Utest2_iDR5_3_Main,20.9136,20.2584,20.3202,21.2167,21.3803,23.6752,21.621,23.6656,21.1343,23.4052,21.6792,22.8391
STRIPE82_0146,Calibration_XPSP_0,20.89417,20.26037,20.33387,21.21567,21.38237,23.67637,21.62587,23.66017,21.12747,23.40417,21.67077,22.83737
STRIPE82_0146,Calibration_XPSP_GAIA3,20.88797,20.25787,20.33137,21.21317,21.37987,23.67387,21.62337,23.65767,21.12497,23.40167,21.66827,22.83487
STRIPE82_0146,Calibration_XPSP_GALEX_0,20.89987,20.25907,20.33257,21.21437,21.38107,23.67507,21.62457,23.65887,21.12617,23.40287,21.66947,22.83607
STRIPE82_0146,Calibration_XPSP,20.89417,20.26037,20.33387,21.21567,21.38237,23.67637,21.62587,23.66017,21.12747,23.40417,21.67077,22.83737
STRIPE82_0146,Calibration_Utest1_iDR5_3_Main,20.897,20.25,20.3235,21.2053,21.372,23.666,21.6155,23.6498,21.1171,23.3938,21.6604,22.827
STRIPE82_0146,Calibration_iDR5_3_Main,20.8801,20.25,20.3235,21.2053,21.372,23.666,21.6155,23.6498,21.1171,23.3938,21.6604,22.827
STRIPE82_0146,Calibration_Utest2_iDR5_3_Main,20.8996,20.25,20.3235,21.2053,21.372,23.666,21.6155,23.6498,21.1171,23.3938,21.6604,22.827
STRIPE82_0150,Calibration_XPSP_0,20.80477,20.26437,20.32627,21.20137,21.35917,23.66077,21.60217,23.66487,21.13497,23.41487,21.68097,22.86387
STRIPE82_0150,Calibration_XPSP_GAIA3,20.79927,20.26357,20.32547,21.20057,21.35837,23.65997,21.60137,23.66407,21.13417,23.41407,21.68017,22.86307
STRIPE82_0150,Calibration_XPSP_GALEX_0,20.80893,20.26393,20.32583,21.20093,21.35873,23.66033,21.60173,23.66443,21.13453,23.41443,21.68053,22.86343
STRIPE82_0150,Calibration_XPSP,20.80477,20.26437,20.32627,21.20137,21.35917,23.66077,21.60217,23.66487,21.13497,23.41487,21.68097,22.86387
STRIPE82_0150,Calibration_Utest1_iDR5_3_Main,20.8248,20.2665,20.3284,21.2035,21.3613,23.6629,21.6043,23.667,21.1371,23.417,21.6831,22.866
STRIPE82_0150,Calibration_iDR5_3_Main,20.8022,20.2665,20.3284,21.2035,21.3613,23.6629,21.6043,23.667,21.1371,23.417,21.6831,22.866
STRIPE82_0150,Calibration_Utest2_iDR5_3_Main,20.823,20.2665,20.3284,21.2035,21.3613,23.6629,21.6043,23.667,21.1371,23.417,21.6831,22.866
STRIPE82_0152,Calibration_XPSP_0,20.89637,20.25047,20.29897,21.19237,21.33837,23.64397,21.57867,23.66257,21.13517,23.39897,21.68017,22.81437
STRIPE82_0152,Calibration_XPSP_GAIA3,20.89193,20.24933,20.29783,21.19123,21.33723,23.64283,21.57753,23.66143,21.13403,23.39783,21.67903,22.81323
STRIPE82_0152,Calibration_XPSP_GALEX_0,20.89643,20.24913,20.29763,21.19103,21.33703,23.64263,21.57733,23.66123,21.13383,23.39763,21.67883,22.81303
STRIPE82_0152,Calibration_XPSP,20.89637,20.25047,20.29897,21.19237,21.33837,23.64397,21.57867,23.66257,21.13517,23.39897,21.68017,22.81437
STRIPE82_0152,Calibration_Utest1_iDR5_3_Main,20.919,20.246,20.2945,21.1879,21.3339,23.6395,21.5742,23.6581,21.1307,23.3945,21.6757,22.8099
STRIPE82_0152,Calibration_iDR5_3_Main,20.8886,20.246,20.2945,21.1879,21.3339,23.6395,21.5742,23.6581,21.1307,23.3945,21.6757,22.8099
STRIPE82_0152,Calibration_Utest2_iDR5_3_Main,20.9149,20.246,20.2945,21.1879,21.3339,23.6395,21.5742,23.6581,21.1307,23.3945,21.6757,22.8099
STRIPE82_0154,Calibration_XPSP_0,20.87597,20.05127,19.69607,20.72787,21.10127,23.54527,20.97597,23.41867,20.98377,23.30017,21.59807,22.74207
STRIPE82_0154,Calibration_XPSP_GAIA3,20.87437,20.04957,19.69437,20.72617,21.09957,23.54357,20.97427,23.41697,20.98207,23.29847,21.59637,22.74037
STRIPE82_0154,Calibration_XPSP_GALEX_0,20.87853,20.05103,19.69583,20.72763,21.10103,23.54503,20.97573,23.41843,20.98353,23.29993,21.59783,22.74183
STRIPE82_0154,Calibration_XPSP,20.87597,20.05127,19.69607,20.72787,21.10127,23.54527,20.97597,23.41867,20.98377,23.30017,21.59807,22.74207
STRIPE82_0154,Calibration_Utest1_iDR5_3_Main,20.8981,20.0528,19.6976,20.7294,21.1028,23.5468,20.9775,23.4202,20.9853,23.3017,21.5996,22.7436
STRIPE82_0154,Calibration_iDR5_3_Main,20.8776,20.0528,19.6976,20.7294,21.1028,23.5468,20.9775,23.4202,20.9853,23.3017,21.5996,22.7436
STRIPE82_0154,Calibration_Utest2_iDR5_3_Main,20.9011,20.0528,19.6976,20.7294,21.1028,23.5468,20.9775,23.4202,20.9853,23.3017,21.5996,22.7436
STRIPE82_0156,Calibration_XPSP_0,20.90837,20.25957,20.31847,21.22487,21.38277,23.67237,21.61607,23.65997,21.12717,23.39337,21.66457,22.81667
STRIPE82_0156,Calibration_XPSP_GAIA3,20.9026,20.2572,20.3161,21.2225,21.3804,23.67,21.6137,23.6576,21.1248,23.391,21.6622,22.8143
STRIPE82_0156,Calibration_XPSP_GALEX_0,20.9287,20.2593,20.3182,21.2246,21.3825,23.6721,21.6158,23.6597,21.1269,23.3931,21.6643,22.8164
STRIPE82_0156,Calibration_XPSP,20.90837,20.25957,20.31847,21.22487,21.38277,23.67237,21.61607,23.65997,21.12717,23.39337,21.66457,22.81667
STRIPE82_0156,Calibration_Utest1_iDR5_3_Main,20.9268,20.2619,20.3208,21.2272,21.3851,23.6747,21.6184,23.6623,21.1295,23.3957,21.6669,22.819
STRIPE82_0156,Calibration_iDR5_3_Main,20.9073,20.2619,20.3208,21.2272,21.3851,23.6747,21.6184,23.6623,21.1295,23.3957,21.6669,22.819
STRIPE82_0156,Calibration_Utest2_iDR5_3_Main,20.9311,20.2619,20.3208,21.2272,21.3851,23.6747,21.6184,23.6623,21.1295,23.3957,21.6669,22.819
